"","Accession_number","ED","edge.length","Species","Country","City","Host","Collection.date","lat","lon","extracted_precip","extracted_temp","sum_extracted_values","heterogeneity","Geo_location","num_occurrences","DR"
"1566","OP477368.1",0.00972346939285154,0.00299258429934604,"Lyssavirus rabies","Kazakhstan"," Aktobe region, Shalkar district, Togyz village","Canis lupus familiaris","",48,68,-1.72937520345052,2.0242805480957,1,9925,"Kazakhstan:  Aktobe region, Shalkar district, Togyz village",1,102.84394999332
"1567","OP477377.1",0.00978766885203828,0.00315157314409995,"Lyssavirus rabies","Kazakhstan"," East Kazakhstan region, Ayagoz district, Saryarka village","Canidae","09/04/2021",48,68,-1.72937520345052,2.0242805480957,1,9925,"Kazakhstan:  East Kazakhstan region, Ayagoz district, Saryarka village",3,102.16937404781
"1568","OP477392.1",0.0150689476527877,8.8959577762678e-05,"Lyssavirus rabies","Kazakhstan"," Karaganda region, Mamlyut district","Bos taurus","",48,68,-1.72937520345052,2.0242805480957,1,9925,"Kazakhstan:  Karaganda region, Mamlyut district",1,66.3616347366503
"1569","MK760753.1",0.0138795794998298,2.72318722784443e-05,"Lyssavirus rabies","Iran"," North Khorasan, Bojnourd","Canidae","01/10/2014",37.4766247,57.3314072,26.248794555664,1.36477756500244,94,23138,"Iran:  North Khorasan, Bojnourd",1,72.0482922420135
"1570","OP477387.1",0.0137179242795182,0.00304514094982451,"Lyssavirus rabies","Kazakhstan"," North-Kazakhstan region, Zhelezin district, Urlutub village","Bos taurus","09/04/2021",48,68,-1.72937520345052,2.0242805480957,1,9925,"Kazakhstan:  North-Kazakhstan region, Zhelezin district, Urlutub village",1,72.8973261277634
"1571","MK760712.1",0.0137179242795182,0.00304514094982451,"Lyssavirus rabies","Iran"," Razavi Khorasan, Bardeskan","Canis","23/07/2013",35.26076,57.96966,-61.6631673177083,1.39024670918782,256,15212,"Iran:  Razavi Khorasan, Bardeskan",1,72.8973261277634
"1572","KT728348.1",0.0132355290933502,0.000568277860052672,"Lyssavirus rabies","Russia"," Astrakhan region","Homo sapiens","2003",46.3343174,48.0433201,30.7086612659627,1.59706588530205,15214,17400.0871559633,"Russia:  Astrakhan region",2,75.5542141872078
"1573","KP997032.1",0.00648699625234569,0.00250409496205028,"Lyssavirus rabies","Russia"," Primorsky Krai","Ursus arctos","2014",45.0819456,134.726645,0.793147775430953,1.22115487867147,8110,23649.0483870968,"Russia:  Primorsky Krai",1,154.154551829501
"1574","ON366708.1",0.00594180040753006,0.000365833313186418,"Lyssavirus rabies","Kazakhstan"," Turkistan Region, Otyrar District, Mayakum","Bos taurus","12/04/2021",42.85694,68.05139,18.3408546447754,1.82082486152649,36,17022,"Kazakhstan:  Turkistan Region, Otyrar District, Mayakum",5,168.299157058978
"1575","ON366709.1",0.00594180040753006,3.29676970429182e-05,"Lyssavirus rabies","Kazakhstan"," Turkistan Region, Otyrar District, Mayakum","Bos taurus","12/04/2021",42.85694,68.05139,18.3408546447754,1.82082486152649,36,17022,"Kazakhstan:  Turkistan Region, Otyrar District, Mayakum",5,168.299157058978
"1576","OP477391.1",0.00777503640168937,0.00210529395182094,"Lyssavirus rabies","Kazakhstan"," Karaganda region, Balkhash city","Bos taurus","",46.84806,74.995,8.79859161376954,1.65938305854797,231,6845.5,"Kazakhstan:  Karaganda region, Balkhash city",1,128.616761174613
"1577","OP477381.1",0.00777503640168937,0.00210529395182094,"Lyssavirus rabies","Kazakhstan"," Akmola region, Astrakhan district","Canis lupus familiaris","",51.5271824,69.5651498,19.2055562337239,1.85539118448893,86,27059,"Kazakhstan:  Akmola region, Astrakhan district",1,128.616761174613
"1578","KC595280.1",0.00779154552553211,6.25446418062166e-05,"Lyssavirus rabies","Russia"," Lipetsk region","Vulpes vulpes","2011",52.2912855,39.0489766,-4.0995450738903,1.85870536621285,10936,32016.8640483384,"Russia:  Lipetsk region",4,128.344241424644
"1579","ON366710.1",0.00779154552553211,0.00207571700705765,"Lyssavirus rabies","Kazakhstan"," Turkistan Region, Otyrar District, Mayakum","Bos taurus","12/04/2021",42.85694,68.05139,18.3408546447754,1.82082486152649,36,17022,"Kazakhstan:  Turkistan Region, Otyrar District, Mayakum",5,128.344241424644
"1580","OP477370.1",0.00784476675690118,0.00207571700705765,"Lyssavirus rabies","Kazakhstan"," East Kazakhstan region, Ayagoz district, Saryarka village","Bos taurus","08/04/2021",48,68,-1.72937520345052,2.0242805480957,1,9925,"Kazakhstan:  East Kazakhstan region, Ayagoz district, Saryarka village",3,127.473515910499
"1581","KC595281.1",0.00770786576681637,0.00148837441528681,"Lyssavirus rabies","Russia"," Lipetsk region","Felis catus","2011",52.2912855,39.0489766,-4.0995450738903,1.85870536621285,10936,32016.8640483384,"Russia:  Lipetsk region",4,129.737599259339
"1582","OP477379.1",0.00768838875098076,0.0017120828829492,"Lyssavirus rabies","Kazakhstan"," East Kazakhstan region, Ayagoz district, Kopinsky village","Bos taurus","08/04/2021",48,68,-1.72937520345052,2.0242805480957,1,9925,"Kazakhstan:  East Kazakhstan region, Ayagoz district, Kopinsky village",1,130.066263867372
"1583","KC595282.1",0.00768838875098076,0.000121657597548319,"Lyssavirus rabies","Russia"," Lipetsk region","Vulpes vulpes","2011",52.2912855,39.0489766,-4.0995450738903,1.85870536621285,10936,32016.8640483384,"Russia:  Lipetsk region",4,130.066263867372
"1584","MK760706.1",0.0131672212938471,0.00159042528540088,"Lyssavirus rabies","Iran"," North Khorasan, Jajrom","Canis","29/12/2012",36.9507084,56.3792771,-5.7957534790039,1.54287433624268,23,7219,"Iran:  North Khorasan, Jajrom",1,75.9461679638733
"1585","KC595283.1",0.0132465673292368,1.17221919740476e-05,"Lyssavirus rabies","Russia"," Lipetsk region","Vulpes vulpes","2011",52.2912855,39.0489766,-4.0995450738903,1.85870536621285,10936,32016.8640483384,"Russia:  Lipetsk region",4,75.4912555944119
"1586","MK760707.1",0.0106794804527029,0.00157870309342684,"Lyssavirus rabies","Iran"," North Khorasan, Mado Smalghan","Canis lupus familiaris","19/05/2012",32,53,-15.648567199707,1.31096649169922,0,2049,"Iran:  North Khorasan, Mado Smalghan",1,93.637513962293
"1587","MK760700.1",0.00635793286928479,0.00157870309342684,"Lyssavirus rabies","Iran"," Razavi Khorasan, Sabzevar","Canidae","02/07/2012",36.2123252,57.6803472,-27.8106307983399,1.38671207427978,180,16926.5,"Iran:  Razavi Khorasan, Sabzevar",2,157.283824878209
"1588","MK760755.1",0.00635793286928479,8.08503808174058e-06,"Lyssavirus rabies","Iran"," Semnan, Damghan","Canis lupus familiaris","23/04/2014",36.167451,54.3379993,12.2908121744792,1.21451695760091,294,14845,"Iran:  Semnan, Damghan",1,157.283824878209
"1589","MK760734.1",0.0106810314405776,0.00535192129148817,"Lyssavirus rabies","Iran"," Razavi Khorasan, Sabzevar","Canidae","07/05/2013",36.2123252,57.6803472,-27.8106307983399,1.38671207427978,180,16926.5,"Iran:  Razavi Khorasan, Sabzevar",2,93.6239169001005
"1590","MK760723.1",0.0107573146767413,3.40354847725745e-05,"Lyssavirus rabies","Iran"," North Khorasan, Faruj","Canis lupus familiaris","19/11/2013",37.2319028,58.2195542,13.8595072428385,1.09639612833659,35,24952,"Iran:  North Khorasan, Faruj",1,92.9600025703563
"1591","KT728349.1",0.0135562290950628,0.00966180944389344,"Lyssavirus rabies","Russia"," Astrakhan region","Homo sapiens","2003",46.3343174,48.0433201,30.7086612659627,1.59706588530205,15214,17400.0871559633,"Russia:  Astrakhan region",2,73.7668265258369
"1592","OP477374.1",0.0073600762181028,0.00966180944389344,"Lyssavirus rabies","Kazakhstan"," East Kazakhstan region, Zharma district, Arshalisk village","Bos taurus","08/04/2021",48,68,-1.72937520345052,2.0242805480957,1,9925,"Kazakhstan:  East Kazakhstan region, Zharma district, Arshalisk village",1,135.868158204722
"1593","OP477369.1",0.0073600762181028,6.02672745236583e-05,"Lyssavirus rabies","Kazakhstan"," East Kazakhstan region, Beskaragay district, Beskaragay village","Bos taurus","08/04/2021",48,68,-1.72937520345052,2.0242805480957,1,9925,"Kazakhstan:  East Kazakhstan region, Beskaragay district, Beskaragay village",2,135.868158204722
"1594","OP477378.1",0.0110099471362675,0.00963557765414236,"Lyssavirus rabies","Kazakhstan"," North-Kazakhstan region, Akzhar district, Alkaterek village","Bos taurus","05/04/2021",48,68,-1.72937520345052,2.0242805480957,1,9925,"Kazakhstan:  North-Kazakhstan region, Akzhar district, Alkaterek village",1,90.8269574434135
"1595","OP477383.1",0.0110099471362675,0.000114519603172325,"Lyssavirus rabies","Kazakhstan"," East Kazakhstan region, Ayagoz district, Ayagoz village","Bos taurus","08/04/2021",48,68,-1.72937520345052,2.0242805480957,1,9925,"Kazakhstan:  East Kazakhstan region, Ayagoz district, Ayagoz village",3,90.8269574434135
"1596","OP477389.1",0.0110912308876384,1.13910216376478e-05,"Lyssavirus rabies","Kazakhstan"," Pavlodar region, Akkuli district, Malybai village","Canidae","09/04/2021",48,68,-1.72937520345052,2.0242805480957,1,9925,"Kazakhstan:  Pavlodar region, Akkuli district, Malybai village",1,90.1613184443338
"1597","OP477371.1",0.0113102256240394,8.46298534755603e-06,"Lyssavirus rabies","Kazakhstan"," Aktobe region, Aktobe city","Canis lupus familiaris","",50.27969,57.20718,13.047841389974,1.96881500879923,49,25871,"Kazakhstan:  Aktobe region, Aktobe city",1,88.4155659878743
"1598","MK760731.1",0.0151056512434259,0.00950120404398483,"Lyssavirus rabies","Iran"," North Khorasan, Ashkhaneh","Canis lupus familiaris","20/01/2014",37.5603754,56.922995,35.8857828776042,1.44612375895182,126,28529,"Iran:  North Khorasan, Ashkhaneh",1,66.2003897670554
"1599","OP477385.1",0.0132015203038979,0.000420999548389414,"Lyssavirus rabies","Kazakhstan"," East Kazakhstan region, Ayagoz district, Ayagoz village","Bos taurus","08/04/2021",48,68,-1.72937520345052,2.0242805480957,1,9925,"Kazakhstan:  East Kazakhstan region, Ayagoz district, Ayagoz village",3,75.7488514186306
"1600","OP477376.1",0.0132015203038979,0.00908020449559542,"Lyssavirus rabies","Kazakhstan"," North-Kazakhstan region, Bayanaul district, Kyzyltau village","Bos taurus","09/04/2021",48,68,-1.72937520345052,2.0242805480957,1,9925,"Kazakhstan:  North-Kazakhstan region, Bayanaul district, Kyzyltau village",1,75.7488514186306
"1601","MH267792.1",0.0286800337219734,0.00443670915965963,"Lyssavirus rabies","China"," Inner Mongolia","Ovis aries","2017",43.2443242,114.3251664,-119.156683254477,1.75061665048748,39568,15800.7841726619,"China:  Inner Mongolia",2,34.8674624895522
"1602","OL515150.1",0.0286800337219734,0.000120315278494967,"Lyssavirus rabies","Moldova"," Chisinau city","Capra hircus","2016",46.9725673,28.8682047,76.3560029316724,1.20222268647295,67397,31571.296819788,"Moldova:  Chisinau city",1,34.8674624895522
"1603","OM203141.1",0.0180025964921598,9.75762929255573e-05,"Lyssavirus rabies","Moldova"," Criuleni district","Bos taurus","2016",47.2065553,28.9841049,73.8302187290403,1.22726581168668,56660,31657.2577319588,"Moldova:  Criuleni district",2,55.5475428466945
"1604","MF197743.1",0.0128471017392422,0.0018221722035013,"Lyssavirus rabies","Poland"," Lesser Poland","Canidae","2010-08",49.790952,20.3793521,106.46643462912,1.30520132092664,190341,30915.0158227848,"Poland:  Lesser Poland",1,77.8385678184084
"1605","OL515141.1",0.0128471017392422,0.00260343156101397,"Lyssavirus rabies","Romania"," Suceava county","Vulpes vulpes","2016",47.58333,25.75,106.950883433915,1.19870997909726,166411,30497.1304347826,"Romania:  Suceava county",1,77.8385678184084
"1606","MW177595.1",0.0147104437283855,0.00260343156101397,"Lyssavirus rabies","Romania"," Vaslui county","Felis catus","2014",46.6386756,27.7305596,91.2305821179418,1.11755843114371,125745,30769.1066666667,"Romania:  Vaslui county",2,67.9789147400349
"1607","OM542196.1",0.0163965566751035,0.000468836140889518,"Lyssavirus rabies","Poland"," Mazovia","Vulpes vulpes","2001",52.1426141,21.0530092,78.3199101592997,1.26683361376432,168591,30783.2296072508,"Poland:  Mazovia",11,60.9884148126295
"1608","OM542198.1",0.0163365248006749,0.00249406250669361,"Lyssavirus rabies","Poland"," Mazovia","Felis catus","2004",52.1426141,21.0530092,78.3199101592997,1.26683361376432,168591,30783.2296072508,"Poland:  Mazovia",11,61.2125291150469
"1609","OM542185.1",0.0163365248006749,3.32802954442718e-05,"Lyssavirus rabies","Poland"," Lublin","Vulpes vulpes","2018",51.250559,22.5701022,96.546138313848,1.24066867438016,115180,29989.3446153846,"Poland:  Lublin",6,61.2125291150469
"1610","OL449092.1",0.0163391908909334,0.00111623123455343,"Lyssavirus rabies","Romania"," Vrancea county","Canis","2014",45.6937474,27.1910029,101.201889954346,0.97140486685155,175828,30387.4652777778,"Romania:  Vrancea county",2,61.2025409749571
"1611","OL449095.1",0.0163391908909334,0.000313193586934428,"Lyssavirus rabies","Romania"," Bacau county","Vulpes vulpes","2012",46.5577557,26.9093198,97.2814978634375,1.0753429758521,172092,30415.8552188552,"Romania:  Bacau county",4,61.2025409749571
"1612","MW177593.1",0.0178892959267782,0.000313193586934428,"Lyssavirus rabies","Moldova"," Donduseni district","Felis catus","2016",48.2165056,27.6016677,84.7914131336643,1.28633325010314,65798,32020.8184818482,"Moldova:  Donduseni district",1,55.8993492026209
"1613","OM542205.1",0.00999695932915798,0.00142942482148786,"Lyssavirus rabies","Poland"," Subcarpathia","Vulpes vulpes","2021",52,20,76.7989508315372,1.2904919431473,141764,30806.4759036145,"Poland:  Subcarpathia",4,100.030415956911
"1614","OM542188.1",0.00999695932915798,0.000361292643821733,"Lyssavirus rabies","Poland"," Lublin","Vulpes vulpes","2020",51.250559,22.5701022,96.546138313848,1.24066867438016,115180,29989.3446153846,"Poland:  Lublin",6,100.030415956911
"1615","OP477375.1",0.0178178953822206,0.000487316207500183,"Lyssavirus rabies","Kazakhstan"," East Kazakhstan region, Zharma district, Karasu village","Bos taurus","08/04/2021",48,68,-1.72937520345052,2.0242805480957,1,9925,"Kazakhstan:  East Kazakhstan region, Zharma district, Karasu village",1,56.1233511898292
"1616","MK760705.1",0.0123910248554151,0.000614096265610218,"Lyssavirus rabies","Iran"," Lorestan, Borujerd","Canis lupus familiaris","12/12/2012",33.8943281,48.7560936,118.026000976562,1.3637261390686,65,28936.75,"Iran:  Lorestan, Borujerd",3,80.7035746976958
"1617","MK760696.1",0.00441677532879787,0.000614096265610218,"Lyssavirus rabies","Iran"," Markazi, Arak","Canis lupus familiaris","20/06/2012",34.0862719,49.6893884,54.8192520141602,1.80550813674927,167,24607,"Iran:  Markazi, Arak",3,226.409524043455
"1618","MK760720.1",0.00441677532879787,0.0011014124731104,"Lyssavirus rabies","Iran"," Kurdistan, Saqqez","Canis","29/09/2013",36.2427456,46.2705227,30.5962626139323,1.25653711954752,9,31032.5,"Iran:  Kurdistan, Saqqez",2,226.409524043455
"1619","MK760724.1",0.00371962007968573,0.00102818950987553,"Lyssavirus rabies","Iran"," East Azarbaijan, Takab","Canidae","26/11/2013",36.4009,47.1133,49.839828491211,1.00149965286255,95,25342,"Iran:  East Azarbaijan, Takab",1,268.844661168861
"1620","MK760694.1",0.00371962007968573,0.00292857811375021,"Lyssavirus rabies","Iran"," West Azarbaijan, Bukan","Canis lupus familiaris","13/05/2009",36.5137143,46.2071947,26.1438140869141,1.3778190612793,20,32256,"Iran:  West Azarbaijan, Bukan",2,268.844661168861
"1621","MK760752.1",0.00557392752501132,9.25139048223774e-06,"Lyssavirus rabies","Iran"," East Azarbaijan, Mianeh","Canis","27/09/2014",37.4286784,47.7051227,31.5667572021485,2.31748390197754,111,27058,"Iran:  East Azarbaijan, Mianeh",3,179.406710172101
"1622","MK760725.1",0.00545544587536852,2.44292774856563e-05,"Lyssavirus rabies","Iran"," East Azarbaijan, Azarshahr","Canis lupus familiaris","18/12/2013",37.8413331,45.9721361,28.6975606282552,1.44426314036052,199,21044,"Iran:  East Azarbaijan, Azarshahr",1,183.303074184097
"1623","MK760701.1",0.00545544587536852,1.85792329841349e-05,"Lyssavirus rabies","Iran"," Qazvin, Qazvin","Canidae","03/10/2012",36.2804074,50.006663,102.968078613281,1.18545627593994,64,31163,"Iran:  Qazvin, Qazvin",1,183.303074184097
"1624","MK760749.1",0.00539141299722065,0.00287631821279818,"Lyssavirus rabies","Iran"," East Azarbaijan, Mianeh","Canis lupus familiaris","14/04/2014",37.4286784,47.7051227,31.5667572021485,2.31748390197754,111,27058,"Iran:  East Azarbaijan, Mianeh",3,185.480133040358
"1625","MK760733.1",0.00492249998600595,3.48982526189269e-05,"Lyssavirus rabies","Iran"," Alborz, Nazarabad","Canis lupus familiaris","28/01/2014",35.9372231,50.6439916,43.3476409912109,1.31645631790161,72,33576,"Iran:  Alborz, Nazarabad",1,203.148807078288
"1626","MK760698.1",0.00488063101185339,9.82412621684187e-05,"Lyssavirus rabies","Iran"," Kermanshah, Songhor","Canis","26/06/2012",34.7832217,47.5988073,93.3355102539062,1.30599880218506,20,29440,"Iran:  Kermanshah, Songhor",1,204.891539141422
"1627","MK760765.1",0.00488063101185339,0.00274317869801084,"Lyssavirus rabies","Iran"," Qom, Qom","Canis lupus familiaris","08/06/2014",34.6422939,50.8801184,4.37001037597657,1.62890434265137,204,24778,"Iran:  Qom, Qom",4,204.891539141422
"1628","MK760721.1",0.00545976144548921,0.000893287371252705,"Lyssavirus rabies","Iran"," Zanjan, Tarom","Canis lupus familiaris","21/10/2013",36.9242811,48.9605139,131.973754882812,1.93159055709839,40,23031.5,"Iran:  Zanjan, Tarom",1,183.158185569845
